🔍 PointRend 极细粒度测试报告 (透明度: 0.45, 阈值: 0.15)
====================================================================================================

▶ 图片: IMG_20251223142837.jpg (人工标注: 194块 | 预测: 186块)
--------------------------------------------------------------------------------
  [匹配成功] 石头_119 | IoU: 0.90 | 真实面积:  31365 px | 预测面积:  32983 px | 面积误差:  +1618 px (  +5.2%)
  [匹配成功] 石头_120 | IoU: 0.89 | 真实面积:  15443 px | 预测面积:  16361 px | 面积误差:   +918 px (  +5.9%)
  [匹配成功] 石头_121 | IoU: 0.95 | 真实面积:  12868 px | 预测面积:  12814 px | 面积误差:    -54 px (  -0.4%)
  [匹配成功] 石头_122 | IoU: 0.95 | 真实面积:  10765 px | 预测面积:  10323 px | 面积误差:   -442 px (  -4.1%)
  [匹配成功] 石头_123 | IoU: 0.95 | 真实面积:  24976 px | 预测面积:  25003 px | 面积误差:    +28 px (  +0.1%)
  [匹配成功] 石头_124 | IoU: 0.92 | 真实面积:   9702 px | 预测面积:   9313 px | 面积误差:   -389 px (  -4.0%)
  [匹配成功] 石头_125 | IoU: 0.97 | 真实面积:  24642 px | 预测面积:  24764 px | 面积误差:   +122 px (  +0.5%)
  [匹配成功] 石头_126 | IoU: 0.93 | 真实面积:  21080 px | 预测面积:  21201 px | 面积误差:   +120 px (  +0.6%)
  [匹配成功] 石头_127 | IoU: 0.92 | 真实面积:   8444 px | 预测面积:   8729 px | 面积误差:   +286 px (  +3.4%)
  [漏检/偏离] 石头_128 | 最大IoU: 0.11 | 真实面积:   5650 px | 预测未匹配
  [匹配成功] 石头_129 | IoU: 0.88 | 真实面积:  20748 px | 预测面积:  22076 px | 面积误差:  +1328 px (  +6.4%)
  [匹配成功] 石头_130 | IoU: 0.95 | 真实面积:  24756 px | 预测面积:  25025 px | 面积误差:   +268 px (  +1.1%)
  [漏检/偏离] 石头_131 | 最大IoU: 0.13 | 真实面积:   6650 px | 预测未匹配
  [匹配成功] 石头_132 | IoU: 0.90 | 真实面积:  11453 px | 预测面积:  11064 px | 面积误差:   -389 px (  -3.4%)
  [匹配成功] 石头_133 | IoU: 0.89 | 真实面积:   6086 px | 预测面积:   5954 px | 面积误差:   -132 px (  -2.2%)
  [匹配成功] 石头_134 | IoU: 0.82 | 真实面积:   7845 px | 预测面积:   7776 px | 面积误差:    -69 px (  -0.9%)
  [匹配成功] 石头_135 | IoU: 0.95 | 真实面积:   7746 px | 预测面积:   7469 px | 面积误差:   -277 px (  -3.6%)

▶ 图片: IMG_20251223143300.jpg (人工标注: 109块 | 预测: 105块)
--------------------------------------------------------------------------------
  [匹配成功] 石头_000 | IoU: 0.97 | 真实面积:  19970 px | 预测面积:  19862 px | 面积误差:   -108 px (  -0.5%)
  [匹配成功] 石头_001 | IoU: 0.91 | 真实面积:  14421 px | 预测面积:  14480 px | 面积误差:    +59 px (  +0.4%)
  [匹配成功] 石头_002 | IoU: 0.92 | 真实面积:  23975 px | 预测面积:  24452 px | 面积误差:   +477 px (  +2.0%)
  [匹配成功] 石头_003 | IoU: 0.97 | 真实面积:  15753 px | 预测面积:  15655 px | 面积误差:    -98 px (  -0.6%)
  [匹配成功] 石头_004 | IoU: 0.97 | 真实面积:  18543 px | 预测面积:  18089 px | 面积误差:   -454 px (  -2.4%)
  [匹配成功] 石头_005 | IoU: 0.96 | 真实面积:  19289 px | 预测面积:  19186 px | 面积误差:   -103 px (  -0.5%)
  [匹配成功] 石头_006 | IoU: 0.92 | 真实面积:  18770 px | 预测面积:  18458 px | 面积误差:   -312 px (  -1.7%)
  [匹配成功] 石头_007 | IoU: 0.97 | 真实面积:  27392 px | 预测面积:  27264 px | 面积误差:   -128 px (  -0.5%)
  [匹配成功] 石头_008 | IoU: 0.93 | 真实面积:  23234 px | 预测面积:  23083 px | 面积误差:   -151 px (  -0.7%)
  [匹配成功] 石头_009 | IoU: 0.98 | 真实面积:  16667 px | 预测面积:  16733 px | 面积误差:    +66 px (  +0.4%)
  [匹配成功] 石头_010 | IoU: 0.98 | 真实面积:  17344 px | 预测面积:  17193 px | 面积误差:   -150 px (  -0.9%)
  [匹配成功] 石头_011 | IoU: 0.95 | 真实面积:  16286 px | 预测面积:  16226 px | 面积误差:    -60 px (  -0.4%)
  [漏检/偏离] 石头_012 | 最大IoU: 0.07 | 真实面积:  15808 px | 预测未匹配
  [漏检/偏离] 石头_013 | 最大IoU: 0.08 | 真实面积:  12280 px | 预测未匹配
  [匹配成功] 石头_014 | IoU: 0.87 | 真实面积:  11478 px | 预测面积:  11655 px | 面积误差:   +177 px (  +1.5%)
  [匹配成功] 石头_015 | IoU: 0.66 | 真实面积:   9914 px | 预测面积:   8528 px | 面积误差:  -1386 px ( -14.0%)
  [匹配成功] 石头_016 | IoU: 0.93 | 真实面积:   8148 px | 预测面积:   8132 px | 面积误差:    -16 px (  -0.2%)
  [匹配成功] 石头_017 | IoU: 0.96 | 真实面积:  24136 px | 预测面积:  24450 px | 面积误差:   +314 px (  +1.3%)
  [匹配成功] 石头_018 | IoU: 0.94 | 真实面积:  15972 px | 预测面积:  15928 px | 面积误差:    -44 px (  -0.3%)
  [匹配成功] 石头_019 | IoU: 0.58 | 真实面积:  14418 px | 预测面积:  18619 px | 面积误差:  +4202 px ( +29.1%)
  [匹配成功] 石头_020 | IoU: 0.97 | 真实面积:  17016 px | 预测面积:  17038 px | 面积误差:    +22 px (  +0.1%)
  [匹配成功] 石头_021 | IoU: 0.95 | 真实面积:  26004 px | 预测面积:  25736 px | 面积误差:   -268 px (  -1.0%)
  [匹配成功] 石头_022 | IoU: 0.93 | 真实面积:  18978 px | 预测面积:  18899 px | 面积误差:    -80 px (  -0.4%)
  [匹配成功] 石头_023 | IoU: 0.93 | 真实面积:  18752 px | 预测面积:  18574 px | 面积误差:   -178 px (  -0.9%)
  [匹配成功] 石头_024 | IoU: 0.93 | 真实面积:  16728 px | 预测面积:  16423 px | 面积误差:   -305 px (  -1.8%)
  [漏检/偏离] 石头_025 | 最大IoU: 0.19 | 真实面积:   9430 px | 预测未匹配
  [匹配成功] 石头_026 | IoU: 0.94 | 真实面积:  13704 px | 预测面积:  13744 px | 面积误差:    +40 px (  +0.3%)
  [匹配成功] 石头_027 | IoU: 0.93 | 真实面积:  17496 px | 预测面积:  17139 px | 面积误差:   -357 px (  -2.0%)
  [匹配成功] 石头_028 | IoU: 0.91 | 真实面积:  20369 px | 预测面积:  21027 px | 面积误差:   +658 px (  +3.2%)
  [匹配成功] 石头_029 | IoU: 0.65 | 真实面积:  11140 px | 预测面积:  16213 px | 面积误差:  +5073 px ( +45.5%)
  [匹配成功] 石头_030 | IoU: 0.95 | 真实面积:  16052 px | 预测面积:  15940 px | 面积误差:   -112 px (  -0.7%)
  [匹配成功] 石头_031 | IoU: 0.96 | 真实面积:  25964 px | 预测面积:  26521 px | 面积误差:   +556 px (  +2.1%)
  [匹配成功] 石头_032 | IoU: 0.96 | 真实面积:  21085 px | 预测面积:  20862 px | 面积误差:   -223 px (  -1.1%)
  [匹配成功] 石头_033 | IoU: 0.95 | 真实面积:  23694 px | 预测面积:  23562 px | 面积误差:   -132 px (  -0.6%)
  [匹配成功] 石头_034 | IoU: 0.96 | 真实面积:  22798 px | 预测面积:  22782 px | 面积误差:    -16 px (  -0.1%)
  [匹配成功] 石头_035 | IoU: 0.96 | 真实面积:  15944 px | 预测面积:  15349 px | 面积误差:   -595 px (  -3.7%)
  [匹配成功] 石头_036 | IoU: 0.91 | 真实面积:  21410 px | 预测面积:  22404 px | 面积误差:   +994 px (  +4.6%)
  [匹配成功] 石头_037 | IoU: 0.92 | 真实面积:  21350 px | 预测面积:  21253 px | 面积误差:    -97 px (  -0.5%)
  [匹配成功] 石头_038 | IoU: 0.94 | 真实面积:  16333 px | 预测面积:  15868 px | 面积误差:   -465 px (  -2.8%)
  [匹配成功] 石头_039 | IoU: 0.95 | 真实面积:  25756 px | 预测面积:  25791 px | 面积误差:    +36 px (  +0.1%)
  [匹配成功] 石头_040 | IoU: 0.96 | 真实面积:  14440 px | 预测面积:  14623 px | 面积误差:   +183 px (  +1.3%)
  [匹配成功] 石头_041 | IoU: 0.91 | 真实面积:  14434 px | 预测面积:  14326 px | 面积误差:   -108 px (  -0.7%)
  [匹配成功] 石头_042 | IoU: 0.94 | 真实面积:  25568 px | 预测面积:  24713 px | 面积误差:   -856 px (  -3.3%)
  [匹配成功] 石头_043 | IoU: 0.91 | 真实面积:  11840 px | 预测面积:  11211 px | 面积误差:   -628 px (  -5.3%)
  [漏检/偏离] 石头_044 | 最大IoU: 0.12 | 真实面积:  13918 px | 预测未匹配
  [匹配成功] 石头_045 | IoU: 0.92 | 真实面积:  13922 px | 预测面积:  14221 px | 面积误差:   +299 px (  +2.1%)
  [匹配成功] 石头_046 | IoU: 0.94 | 真实面积:  20716 px | 预测面积:  21390 px | 面积误差:   +674 px (  +3.3%)
  [匹配成功] 石头_047 | IoU: 0.98 | 真实面积:  19674 px | 预测面积:  19368 px | 面积误差:   -306 px (  -1.6%)
  [匹配成功] 石头_048 | IoU: 0.95 | 真实面积:  16838 px | 预测面积:  17269 px | 面积误差:   +432 px (  +2.6%)
  [匹配成功] 石头_049 | IoU: 0.94 | 真实面积:  13819 px | 预测面积:  14507 px | 面积误差:   +688 px (  +5.0%)
  [匹配成功] 石头_050 | IoU: 0.96 | 真实面积:  21513 px | 预测面积:  21400 px | 面积误差:   -113 px (  -0.5%)
  [匹配成功] 石头_051 | IoU: 0.91 | 真实面积:  17330 px | 预测面积:  17357 px | 面积误差:    +26 px (  +0.2%)
  [匹配成功] 石头_052 | IoU: 0.94 | 真实面积:   9168 px | 预测面积:   8720 px | 面积误差:   -448 px (  -4.9%)
  [匹配成功] 石头_053 | IoU: 0.89 | 真实面积:  15018 px | 预测面积:  14781 px | 面积误差:   -237 px (  -1.6%)
  [匹配成功] 石头_054 | IoU: 0.99 | 真实面积:  26026 px | 预测面积:  25710 px | 面积误差:   -316 px (  -1.2%)
  [匹配成功] 石头_055 | IoU: 0.94 | 真实面积:  24998 px | 预测面积:  24899 px | 面积误差:    -98 px (  -0.4%)
  [匹配成功] 石头_056 | IoU: 0.95 | 真实面积:  28006 px | 预测面积:  28259 px | 面积误差:   +253 px (  +0.9%)
  [匹配成功] 石头_057 | IoU: 0.95 | 真实面积:  14549 px | 预测面积:  14606 px | 面积误差:    +57 px (  +0.4%)
  [匹配成功] 石头_058 | IoU: 0.99 | 真实面积:  14791 px | 预测面积:  14790 px | 面积误差:     -1 px (  -0.0%)
  [匹配成功] 石头_059 | IoU: 0.97 | 真实面积:  33017 px | 预测面积:  32576 px | 面积误差:   -441 px (  -1.3%)
  [匹配成功] 石头_060 | IoU: 0.94 | 真实面积:  13392 px | 预测面积:  13420 px | 面积误差:    +28 px (  +0.2%)
  [匹配成功] 石头_061 | IoU: 0.96 | 真实面积:  17036 px | 预测面积:  16835 px | 面积误差:   -201 px (  -1.2%)
  [匹配成功] 石头_062 | IoU: 0.96 | 真实面积:  15547 px | 预测面积:  15561 px | 面积误差:    +14 px (  +0.1%)
  [匹配成功] 石头_063 | IoU: 0.91 | 真实面积:  10806 px | 预测面积:  10355 px | 面积误差:   -452 px (  -4.2%)
  [匹配成功] 石头_064 | IoU: 0.90 | 真实面积:  14730 px | 预测面积:  14389 px | 面积误差:   -342 px (  -2.3%)
  [匹配成功] 石头_065 | IoU: 0.92 | 真实面积:  13232 px | 预测面积:  13120 px | 面积误差:   -112 px (  -0.8%)
  [匹配成功] 石头_066 | IoU: 0.96 | 真实面积:  17860 px | 预测面积:  17984 px | 面积误差:   +124 px (  +0.7%)
  [匹配成功] 石头_067 | IoU: 0.90 | 真实面积:  18979 px | 预测面积:  20501 px | 面积误差:  +1522 px (  +8.0%)
  [匹配成功] 石头_068 | IoU: 0.94 | 真实面积:  19288 px | 预测面积:  19219 px | 面积误差:    -68 px (  -0.4%)
  [匹配成功] 石头_069 | IoU: 0.92 | 真实面积:  31628 px | 预测面积:  31958 px | 面积误差:   +330 px (  +1.0%)
  [匹配成功] 石头_070 | IoU: 0.97 | 真实面积:  25908 px | 预测面积:  26597 px | 面积误差:   +688 px (  +2.7%)
  [匹配成功] 石头_071 | IoU: 0.93 | 真实面积:  25729 px | 预测面积:  27620 px | 面积误差:  +1891 px (  +7.3%)
  [匹配成功] 石头_072 | IoU: 0.95 | 真实面积:  12150 px | 预测面积:  11470 px | 面积误差:   -680 px (  -5.6%)
  [匹配成功] 石头_073 | IoU: 0.97 | 真实面积:  21716 px | 预测面积:  21251 px | 面积误差:   -464 px (  -2.1%)
  [匹配成功] 石头_074 | IoU: 0.92 | 真实面积:  12472 px | 预测面积:  11636 px | 面积误差:   -836 px (  -6.7%)
  [匹配成功] 石头_075 | IoU: 0.96 | 真实面积:  11914 px | 预测面积:  11877 px | 面积误差:    -38 px (  -0.3%)
  [匹配成功] 石头_076 | IoU: 0.89 | 真实面积:  11821 px | 预测面积:  12551 px | 面积误差:   +730 px (  +6.2%)
  [匹配成功] 石头_077 | IoU: 0.98 | 真实面积:  33764 px | 预测面积:  33455 px | 面积误差:   -309 px (  -0.9%)
  [匹配成功] 石头_078 | IoU: 0.90 | 真实面积:  15107 px | 预测面积:  14874 px | 面积误差:   -233 px (  -1.5%)
  [匹配成功] 石头_079 | IoU: 0.95 | 真实面积:  21848 px | 预测面积:  22039 px | 面积误差:   +191 px (  +0.9%)
  [匹配成功] 石头_080 | IoU: 0.96 | 真实面积:  22663 px | 预测面积:  22908 px | 面积误差:   +245 px (  +1.1%)
  [匹配成功] 石头_081 | IoU: 0.85 | 真实面积:  19665 px | 预测面积:  28962 px | 面积误差:  +9297 px ( +47.3%)
  [匹配成功] 石头_082 | IoU: 0.97 | 真实面积:  19387 px | 预测面积:  19465 px | 面积误差:    +78 px (  +0.4%)
  [匹配成功] 石头_083 | IoU: 0.92 | 真实面积:  12614 px | 预测面积:  12068 px | 面积误差:   -546 px (  -4.3%)
  [匹配成功] 石头_084 | IoU: 0.90 | 真实面积:  15782 px | 预测面积:  16232 px | 面积误差:   +450 px (  +2.9%)
  [匹配成功] 石头_085 | IoU: 0.94 | 真实面积:  13322 px | 预测面积:  13439 px | 面积误差:   +118 px (  +0.9%)
  [匹配成功] 石头_086 | IoU: 0.95 | 真实面积:  20380 px | 预测面积:  20522 px | 面积误差:   +142 px (  +0.7%)
  [匹配成功] 石头_087 | IoU: 0.97 | 真实面积:  19906 px | 预测面积:  20395 px | 面积误差:   +490 px (  +2.5%)
  [匹配成功] 石头_088 | IoU: 0.92 | 真实面积:  20058 px | 预测面积:  19231 px | 面积误差:   -826 px (  -4.1%)
  [匹配成功] 石头_089 | IoU: 0.94 | 真实面积:  12376 px | 预测面积:  12508 px | 面积误差:   +132 px (  +1.1%)
  [匹配成功] 石头_090 | IoU: 0.96 | 真实面积:   8663 px | 预测面积:   8375 px | 面积误差:   -288 px (  -3.3%)
  [漏检/偏离] 石头_091 | 最大IoU: 0.10 | 真实面积:  20994 px | 预测未匹配
  [匹配成功] 石头_092 | IoU: 0.96 | 真实面积:  27764 px | 预测面积:  27512 px | 面积误差:   -252 px (  -0.9%)
  [匹配成功] 石头_093 | IoU: 0.96 | 真实面积:  20034 px | 预测面积:  20285 px | 面积误差:   +251 px (  +1.3%)
  [匹配成功] 石头_094 | IoU: 0.92 | 真实面积:  20396 px | 预测面积:  19696 px | 面积误差:   -700 px (  -3.4%)
  [匹配成功] 石头_095 | IoU: 0.98 | 真实面积:  14012 px | 预测面积:  14215 px | 面积误差:   +204 px (  +1.5%)
  [匹配成功] 石头_096 | IoU: 0.94 | 真实面积:  23622 px | 预测面积:  23291 px | 面积误差:   -331 px (  -1.4%)
  [匹配成功] 石头_097 | IoU: 0.96 | 真实面积:  22275 px | 预测面积:  22135 px | 面积误差:   -140 px (  -0.6%)
  [匹配成功] 石头_098 | IoU: 0.93 | 真实面积:  12396 px | 预测面积:  12606 px | 面积误差:   +210 px (  +1.7%)
  [匹配成功] 石头_099 | IoU: 0.98 | 真实面积:  20511 px | 预测面积:  20661 px | 面积误差:   +150 px (  +0.7%)
  [匹配成功] 石头_100 | IoU: 0.77 | 真实面积:  13098 px | 预测面积:  16986 px | 面积误差:  +3888 px ( +29.7%)
  [匹配成功] 石头_101 | IoU: 0.96 | 真实面积:  17495 px | 预测面积:  17403 px | 面积误差:    -92 px (  -0.5%)
  [匹配成功] 石头_102 | IoU: 0.97 | 真实面积:  14524 px | 预测面积:  14813 px | 面积误差:   +288 px (  +2.0%)
  [匹配成功] 石头_103 | IoU: 0.96 | 真实面积:  25380 px | 预测面积:  25207 px | 面积误差:   -174 px (  -0.7%)
  [匹配成功] 石头_104 | IoU: 0.92 | 真实面积:  12524 px | 预测面积:  12673 px | 面积误差:   +149 px (  +1.2%)
  [匹配成功] 石头_105 | IoU: 0.94 | 真实面积:  13486 px | 预测面积:  13469 px | 面积误差:    -16 px (  -0.1%)
  [匹配成功] 石头_106 | IoU: 0.99 | 真实面积:  14902 px | 预测面积:  15128 px | 面积误差:   +226 px (  +1.5%)
  [匹配成功] 石头_107 | IoU: 0.95 | 真实面积:  20034 px | 预测面积:  20088 px | 面积误差:    +54 px (  +0.3%)
  [漏检/偏离] 石头_108 | 最大IoU: 0.32 | 真实面积:   9395 px | 预测未匹配

▶ 图片: IMG_20251223142911.jpg (人工标注: 187块 | 预测: 187块)
--------------------------------------------------------------------------------
  [匹配成功] 石头_000 | IoU: 0.96 | 真实面积:  12056 px | 预测面积:  11824 px | 面积误差:   -232 px (  -1.9%)
  [匹配成功] 石头_001 | IoU: 0.56 | 真实面积:   6418 px | 预测面积:  14389 px | 面积误差:  +7972 px (+124.2%)
  [匹配成功] 石头_002 | IoU: 0.53 | 真实面积:   8632 px | 预测面积:  14389 px | 面积误差:  +5758 px ( +66.7%)
  [匹配成功] 石头_003 | IoU: 0.94 | 真实面积:   8742 px | 预测面积:   8721 px | 面积误差:    -22 px (  -0.2%)
  [匹配成功] 石头_004 | IoU: 0.95 | 真实面积:  13616 px | 预测面积:  13565 px | 面积误差:    -52 px (  -0.4%)
  [匹配成功] 石头_005 | IoU: 0.87 | 真实面积:  14332 px | 预测面积:  17039 px | 面积误差:  +2707 px ( +18.9%)
  [匹配成功] 石头_006 | IoU: 0.93 | 真实面积:   6366 px | 预测面积:   6279 px | 面积误差:    -87 px (  -1.4%)
  [匹配成功] 石头_007 | IoU: 0.91 | 真实面积:   6830 px | 预测面积:   6740 px | 面积误差:    -90 px (  -1.3%)
  [匹配成功] 石头_008 | IoU: 0.89 | 真实面积:  17844 px | 预测面积:  17968 px | 面积误差:   +124 px (  +0.7%)
  [匹配成功] 石头_009 | IoU: 0.93 | 真实面积:   9574 px | 预测面积:   9275 px | 面积误差:   -300 px (  -3.1%)
  [漏检/偏离] 石头_010 | 最大IoU: 0.22 | 真实面积:   9098 px | 预测未匹配
  [匹配成功] 石头_011 | IoU: 0.92 | 真实面积:   7431 px | 预测面积:   7115 px | 面积误差:   -316 px (  -4.3%)
  [匹配成功] 石头_012 | IoU: 0.90 | 真实面积:  15404 px | 预测面积:  15590 px | 面积误差:   +186 px (  +1.2%)
  [匹配成功] 石头_013 | IoU: 0.96 | 真实面积:   8474 px | 预测面积:   8187 px | 面积误差:   -286 px (  -3.4%)
  [匹配成功] 石头_014 | IoU: 0.93 | 真实面积:   7770 px | 预测面积:   7871 px | 面积误差:   +101 px (  +1.3%)
  [匹配成功] 石头_015 | IoU: 0.90 | 真实面积:   7216 px | 预测面积:   7183 px | 面积误差:    -33 px (  -0.5%)
  [匹配成功] 石头_016 | IoU: 0.93 | 真实面积:   5783 px | 预测面积:   5695 px | 面积误差:    -88 px (  -1.5%)
  [匹配成功] 石头_017 | IoU: 0.89 | 真实面积:   7590 px | 预测面积:   7316 px | 面积误差:   -274 px (  -3.6%)
  [匹配成功] 石头_018 | IoU: 0.91 | 真实面积:   6498 px | 预测面积:   6697 px | 面积误差:   +200 px (  +3.1%)
  [匹配成功] 石头_019 | IoU: 0.98 | 真实面积:  12794 px | 预测面积:  12770 px | 面积误差:    -24 px (  -0.2%)
  [匹配成功] 石头_020 | IoU: 0.94 | 真实面积:   4492 px | 预测面积:   4372 px | 面积误差:   -120 px (  -2.7%)
  [匹配成功] 石头_021 | IoU: 0.74 | 真实面积:   5353 px | 预测面积:   6158 px | 面积误差:   +805 px ( +15.0%)
  [漏检/偏离] 石头_022 | 最大IoU: 0.10 | 真实面积:   7403 px | 预测未匹配
  [匹配成功] 石头_023 | IoU: 0.94 | 真实面积:  11042 px | 预测面积:  11338 px | 面积误差:   +296 px (  +2.7%)
  [匹配成功] 石头_024 | IoU: 0.96 | 真实面积:   5602 px | 预测面积:   5248 px | 面积误差:   -354 px (  -6.3%)
  [匹配成功] 石头_025 | IoU: 0.95 | 真实面积:   9888 px | 预测面积:   9549 px | 面积误差:   -339 px (  -3.4%)
  [匹配成功] 石头_026 | IoU: 0.95 | 真实面积:  11932 px | 预测面积:  12009 px | 面积误差:    +76 px (  +0.6%)
  [匹配成功] 石头_027 | IoU: 0.89 | 真实面积:   6535 px | 预测面积:   6592 px | 面积误差:    +57 px (  +0.9%)
  [匹配成功] 石头_028 | IoU: 0.86 | 真实面积:   7652 px | 预测面积:   7438 px | 面积误差:   -214 px (  -2.8%)
  [匹配成功] 石头_029 | IoU: 0.93 | 真实面积:  13516 px | 预测面积:  13599 px | 面积误差:    +84 px (  +0.6%)
  [匹配成功] 石头_030 | IoU: 0.92 | 真实面积:  11850 px | 预测面积:  11818 px | 面积误差:    -32 px (  -0.3%)
  [匹配成功] 石头_031 | IoU: 0.78 | 真实面积:   6664 px | 预测面积:   7245 px | 面积误差:   +580 px (  +8.7%)
  [匹配成功] 石头_032 | IoU: 0.96 | 真实面积:  10804 px | 预测面积:  10621 px | 面积误差:   -182 px (  -1.7%)
  [匹配成功] 石头_033 | IoU: 0.97 | 真实面积:  10912 px | 预测面积:  10991 px | 面积误差:    +79 px (  +0.7%)
  [匹配成功] 石头_034 | IoU: 0.93 | 真实面积:   5364 px | 预测面积:   5102 px | 面积误差:   -262 px (  -4.9%)
  [漏检/偏离] 石头_035 | 最大IoU: 0.00 | 真实面积:   7354 px | 预测未匹配
  [匹配成功] 石头_036 | IoU: 0.92 | 真实面积:  12188 px | 预测面积:  12505 px | 面积误差:   +316 px (  +2.6%)
  [匹配成功] 石头_037 | IoU: 0.92 | 真实面积:  11398 px | 预测面积:  11470 px | 面积误差:    +72 px (  +0.6%)
  [匹配成功] 石头_038 | IoU: 0.92 | 真实面积:  14330 px | 预测面积:  14709 px | 面积误差:   +380 px (  +2.6%)
  [匹配成功] 石头_039 | IoU: 0.89 | 真实面积:   5766 px | 预测面积:   5983 px | 面积误差:   +216 px (  +3.8%)
  [匹配成功] 石头_040 | IoU: 0.80 | 真实面积:   3796 px | 预测面积:   3548 px | 面积误差:   -248 px (  -6.5%)
  [匹配成功] 石头_041 | IoU: 0.90 | 真实面积:   5198 px | 预测面积:   5508 px | 面积误差:   +310 px (  +6.0%)
  [匹配成功] 石头_042 | IoU: 0.92 | 真实面积:   6922 px | 预测面积:   6966 px | 面积误差:    +44 px (  +0.6%)
  [匹配成功] 石头_043 | IoU: 0.58 | 真实面积:   6334 px | 预测面积:   9449 px | 面积误差:  +3116 px ( +49.2%)
  [匹配成功] 石头_044 | IoU: 0.72 | 真实面积:   7540 px | 预测面积:   6136 px | 面积误差:  -1404 px ( -18.6%)
  [匹配成功] 石头_045 | IoU: 0.97 | 真实面积:   9516 px | 预测面积:   9852 px | 面积误差:   +336 px (  +3.5%)
  [匹配成功] 石头_046 | IoU: 0.85 | 真实面积:   4740 px | 预测面积:   4230 px | 面积误差:   -510 px ( -10.8%)
  [匹配成功] 石头_047 | IoU: 0.93 | 真实面积:   8375 px | 预测面积:   8369 px | 面积误差:     -6 px (  -0.1%)
  [匹配成功] 石头_048 | IoU: 0.92 | 真实面积:   5744 px | 预测面积:   5952 px | 面积误差:   +208 px (  +3.6%)
  [匹配成功] 石头_049 | IoU: 0.92 | 真实面积:   6318 px | 预测面积:   6296 px | 面积误差:    -22 px (  -0.4%)
  [匹配成功] 石头_050 | IoU: 0.89 | 真实面积:   6356 px | 预测面积:   5840 px | 面积误差:   -516 px (  -8.1%)
  [匹配成功] 石头_051 | IoU: 0.92 | 真实面积:   9178 px | 预测面积:   9258 px | 面积误差:    +80 px (  +0.9%)
  [匹配成功] 石头_052 | IoU: 0.93 | 真实面积:  10063 px | 预测面积:   9791 px | 面积误差:   -272 px (  -2.7%)
  [匹配成功] 石头_053 | IoU: 0.88 | 真实面积:   9638 px | 预测面积:   9337 px | 面积误差:   -302 px (  -3.1%)
  [匹配成功] 石头_054 | IoU: 0.94 | 真实面积:   8002 px | 预测面积:   8053 px | 面积误差:    +51 px (  +0.6%)
  [匹配成功] 石头_055 | IoU: 0.96 | 真实面积:  14721 px | 预测面积:  14326 px | 面积误差:   -395 px (  -2.7%)
  [匹配成功] 石头_056 | IoU: 0.87 | 真实面积:  11561 px | 预测面积:  11875 px | 面积误差:   +314 px (  +2.7%)
  [匹配成功] 石头_057 | IoU: 0.65 | 真实面积:   6388 px | 预测面积:   5140 px | 面积误差:  -1248 px ( -19.5%)
  [漏检/偏离] 石头_058 | 最大IoU: 0.07 | 真实面积:   6247 px | 预测未匹配
  [匹配成功] 石头_059 | IoU: 0.95 | 真实面积:   9681 px | 预测面积:   9349 px | 面积误差:   -332 px (  -3.4%)
  [匹配成功] 石头_060 | IoU: 0.97 | 真实面积:  10551 px | 预测面积:  10492 px | 面积误差:    -59 px (  -0.6%)
  [匹配成功] 石头_061 | IoU: 0.91 | 真实面积:   5898 px | 预测面积:   5623 px | 面积误差:   -274 px (  -4.7%)
  [匹配成功] 石头_062 | IoU: 0.95 | 真实面积:   9049 px | 预测面积:   9121 px | 面积误差:    +72 px (  +0.8%)
  [匹配成功] 石头_063 | IoU: 0.93 | 真实面积:   7564 px | 预测面积:   7952 px | 面积误差:   +388 px (  +5.1%)
  [匹配成功] 石头_064 | IoU: 0.91 | 真实面积:   7110 px | 预测面积:   6950 px | 面积误差:   -160 px (  -2.3%)
  [匹配成功] 石头_065 | IoU: 0.93 | 真实面积:   4524 px | 预测面积:   4268 px | 面积误差:   -256 px (  -5.7%)
  [匹配成功] 石头_066 | IoU: 0.90 | 真实面积:   6359 px | 预测面积:   6409 px | 面积误差:    +50 px (  +0.8%)
  [匹配成功] 石头_067 | IoU: 0.95 | 真实面积:   9948 px | 预测面积:   9662 px | 面积误差:   -286 px (  -2.9%)
  [匹配成功] 石头_068 | IoU: 0.90 | 真实面积:   8540 px | 预测面积:   8352 px | 面积误差:   -188 px (  -2.2%)
  [匹配成功] 石头_069 | IoU: 0.87 | 真实面积:  12017 px | 预测面积:  11668 px | 面积误差:   -349 px (  -2.9%)
  [匹配成功] 石头_070 | IoU: 0.95 | 真实面积:  10652 px | 预测面积:  10300 px | 面积误差:   -352 px (  -3.3%)
  [匹配成功] 石头_071 | IoU: 0.92 | 真实面积:  12734 px | 预测面积:  12588 px | 面积误差:   -146 px (  -1.1%)
  [匹配成功] 石头_072 | IoU: 0.92 | 真实面积:   9960 px | 预测面积:   9699 px | 面积误差:   -260 px (  -2.6%)
  [匹配成功] 石头_073 | IoU: 0.92 | 真实面积:   6304 px | 预测面积:   6314 px | 面积误差:    +10 px (  +0.2%)
  [匹配成功] 石头_074 | IoU: 0.95 | 真实面积:  13444 px | 预测面积:  12980 px | 面积误差:   -464 px (  -3.5%)
  [漏检/偏离] 石头_075 | 最大IoU: 0.00 | 真实面积:   7734 px | 预测未匹配
  [匹配成功] 石头_076 | IoU: 0.95 | 真实面积:   7122 px | 预测面积:   6804 px | 面积误差:   -318 px (  -4.5%)
